contract_id,text,text_norm,label,source,subset
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT","Zhongshan Nissin Industry Co., Ltd.",zhongshan nissin industry co ltd,Parties,CUAD_train_contracts,cuad_train
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT","This Amendment shall only become effective upon the VNBJ Closing with respect to Article 1.1 and the VNBZ Closing with respect to Article 1.2, and shall terminate without any force or effect in the event that the VNBJ SPA and the VNBZ SPA are terminated in accordance with the terms thereof.",this amendment shall only become effective upon the vnbj closing with respect to article 1 1 and the vnbz closing with respect to article 1 2 and shall terminate without any force or effect in the event that the vnbj spa and the vnbz spa are terminated in accordance with the terms thereof,Effective Date,CUAD_train_contracts,cuad_train
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT",This Amendment shall be governed by and construed in accordance with the laws of Japan.,this amendment shall be governed by and construed in accordance with the laws of japan,Governing Law,CUAD_train_contracts,cuad_train
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,CO-PROMOTION AGREEMENT,co promotion agreement,Document Name,CUAD_train_contracts,cuad_train
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,"Dova Pharmaceuticals, Inc.",dova pharmaceuticals inc,Parties,CUAD_train_contracts,cuad_train
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,"Dova and Valeant are each referred to individually as a ""Party"" and together as the ""Parties"".",dova and valeant are each referred to individually as a party and together as the parties,Parties,CUAD_train_contracts,cuad_train
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,Valeant Pharmaceuticals North America LLC,valeant pharmaceuticals north america llc,Parties,CUAD_train_contracts,cuad_train
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,"""Effective Date"" shall have the meaning set forth in the preamble to this Agreement.",effective date shall have the meaning set forth in the preamble to this agreement,Effective Date,CUAD_train_contracts,cuad_train
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,"This Agreement shall become effective as of the Effective Date and, unless earlier terminated as provided in this ARTICLE 12, shall extend until the four (4) year anniversary of the Effective Date (the ""Term"").",this agreement shall become effective as of the effective date and unless earlier terminated as provided in this article 12 shall extend until the four 4 year anniversary of the effective date the term,Expiration Date,CUAD_train_contracts,cuad_train
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,"This Agreement and any and all matters arising directly or indirectly herefrom shall be governed by and construed and enforced in accordance with the internal laws of the [***] applicable to agreements made and to be performed entirely in such state, including its statutes of limitation but without giving effect to the conflict of law principles thereof.",this agreement and any and all matters arising directly or indirectly herefrom shall be governed by and construed and enforced in accordance with the internal laws of the applicable to agreements made and to be performed entirely in such state including its statutes of limitation but without giving effect to the conflict of law principles thereof,Governing Law,CUAD_train_contracts,cuad_train
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,"[***], neither Valeant nor its Affiliates shall, directly or indirectly, [***] in the Territory other than the Product; provided that if the Agreement is terminated by Dova pursuant to [***], then any Tail Period shall be immediately terminated if either Valeant or any of its Affiliates, directly or indirectly, [***] in the Territory other than the Product during such Tail Period.",neither valeant nor its affiliates shall directly or indirectly in the territory other than the product provided that if the agreement is terminated by dova pursuant to then any tail period shall be immediately terminated if either valeant or any of its affiliates directly or indirectly in the territory other than the product during such tail period,Non-Compete,CUAD_train_contracts,cuad_train
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,"During the Term, subject to the terms and conditions of this Agreement, Dova hereby grants to Valeant the right, on a co-exclusive basis (solely with Dova and its Affiliates), to Detail and promote the Product in the Specialty in the Territory in the Field, and to conduct the Valeant Activities and the activities of the institutional account management team (pursuant to and subject to the terms of Section 4.1.5) for the Product in the Territory in the Field in accordance with the terms and conditions of this Agreement.",during the term subject to the terms and conditions of this agreement dova hereby grants to valeant the right on a co exclusive basis solely with dova and its affiliates to detail and promote the product in the specialty in the territory in the field and to conduct the valeant activities and the activities of the institutional account management team pursuant to and subject to the terms of section 4 1 5 for the product in the territory in the field in accordance with the terms and conditions of this agreement,Exclusivity,CUAD_train_contracts,cuad_train
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,"Notwithstanding anything to the contrary, in no event shall the restrictions set forth in this Section 2.3.2 apply to [***].",notwithstanding anything to the contrary in no event shall the restrictions set forth in this section 2 3 2 apply to,Competitive Restriction Exception,CUAD_train_contracts,cuad_train
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,"Notwithstanding the foregoing, this Section 2.3.1(a) shall not apply to any products marketed, promoted, detailed, offered for sale, or sold by any business (or any portion thereof), other Person, or group of Persons, [***].",notwithstanding the foregoing this section 2 3 1 a shall not apply to any products marketed promoted detailed offered for sale or sold by any business or any portion thereof other person or group of persons,Competitive Restriction Exception,CUAD_train_contracts,cuad_train
DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement,"[***], neither Valeant nor Dova (nor any of their respective Affiliates) shall directly or indirectly solicit for hire or employee as an employee, consultant or otherwise any of the other Party's professional personnel who have had direct involvement with the JSC, with the Valeant Activities under this Agreement (which, in the case of Valeant, includes the Field Force Personnel) or with Dova's commercialization activities for the Product, without the other Party's prior written consent.",neither valeant nor dova nor any of their respective affiliates shall directly or indirectly solicit for hire or employee as an employee consultant or otherwise any of the other party s professional personnel who have had direct involvement with the jsc with the valeant activities under this agreement which in the case of valeant includes the field force personnel or with dova s commercialization activities for the product without the other party s prior written consent,No-Solicit Of Employees,CUAD_train_contracts,cuad_train
